query_id,query_title,subject_id,subject_accession,subject_title,taxid,sci_name,identity_pct,bit_score,evalue
Query_2228399,reverse journal,gi|657306156|gb|KJ452310.1|,KJ452310,"Liolaemus zapallarensis voucher SSUC Re 472 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",43601,Liolaemus zapallarensis,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|657306144|gb|KJ452307.1|,KJ452307,"Liolaemus silvai voucher J. Troncoso-Palacios 75 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile, tRNA-Gln, and tRNA-Met genes, complete sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478704|gb|OQ625494.1|,OQ625494,"Liolaemus silvai isolate H13IChoPu NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478686|gb|OQ625485.1|,OQ625485,"Liolaemus carezzae isolate H4ICha NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",3101790,Liolaemus carezzae,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478690|gb|OQ625487.1|,OQ625487,"Liolaemus carezzae isolate H6ICha NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",3101790,Liolaemus carezzae,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|2624478714|gb|OQ625499.1|,OQ625499,"Liolaemus silvai isolate H18PuCho NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1508647,Liolaemus silvai,100.0,40.9604,1.33027
Query_2228399,reverse journal,gi|346722189|gb|JN019067.1|,JN019067,"Gekko petricolus voucher JS 5 tRNA-Met gene, partial sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, and tRNA-Asn genes, complete sequence; and tRNA-Cys gene, partial sequence; mitochondrial",1085618,Gekko petricolus,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|1714607364|ref|NC_044176.1|,NC_044176,"Stiphodon pelewensis isolate atra3 mitochondrion, complete genome",870289,Stiphodon pelewensis,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|346722187|gb|JN019066.1|,JN019066,"Gekko petricolus voucher JB 70 tRNA-Met gene, partial sequence; NADH dehydrogenase subunit 2 (ND2) gene, complete cds; tRNA-Trp, tRNA-Ala, and tRNA-Asn genes, complete sequence; and tRNA-Cys gene, partial sequence; mitochondrial",1085618,Gekko petricolus,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|2030724007|gb|MT123574.1|,MT123574,"Pseudochirulus forbesi NADH dehydrogenase subunit 2 (NADH2) gene, partial cds; mitochondrial",65616,Pseudochirulus forbesi,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|914748642|gb|KT266819.1|,KT266819,"Gekko boehmei voucher VFU R.2014.09 NADH dehydrogenase subunit 2 gene, partial cds; mitochondrial",1699782,Gekko boehmei,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|2647552083|gb|ON531195.1|,ON531195,"Gekko petricolus isolate K425 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1085618,Gekko petricolus,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|2624855421|gb|MZ618347.1|,MZ618347,"Ptyas dhumnades mitochondrion, complete genome",8587,Ptyas dhumnades,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|2647552081|gb|ON531194.1|,ON531194,"Gekko petricolus isolate K355 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1085618,Gekko petricolus,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|1707334691|gb|MK496970.1|,MK496970,"Stiphodon tuivi isolate tui5479 mitochondrion, complete genome",2597643,Stiphodon tuivi,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|149787362|gb|EF565143.1|,EF565143,"Stenocercus marmoratus voucher MHNC-R 1130 NADH dehydrogenase subunit 1 (ND1) gene, partial cds; tRNA-Ile and tRNA-Gln genes, complete sequence; tRNA-Met gene, partial sequence; NADH dehydrogenase subunit 2 (ND2) gene, partial cds; tRNA-Trp, tRNA-Ala, tRNA-Asn, tRNA-Cys, and tRNA-Tyr genes, complete sequence; and cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",451713,Stenocercus marmoratus,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|3061157626|emb|OZ311302.1|,OZ311302,"Pammene gallicana genome assembly, chromosome: 7",1858050,Pammene gallicana,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|1707334663|gb|MK496968.1|,MK496968,"Stiphodon pelewensis isolate Aqua5409 mitochondrion, complete genome",870289,Stiphodon pelewensis,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|1339869106|ref|NM_001360478.1|,NM_001360478,"Zea mays Eukaryotic aspartyl protease family protein (LOC100273869), mRNA; nuclear gene for chloroplast product",4577,Zea mays,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|1631881715|gb|MK507550.1|,MK507550,"Gekko flavimaritus NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",2572845,Gekko flavimaritus,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|2991371598|gb|PP372687.1|,PP372687,"Panthera pardus nimr isolate HE-231 mitochondrion, partial genome",3135897,Panthera pardus nimr,95.65,39.157,4.64311
Query_2228399,reverse journal,gi|16265699|gb|AF391494.1|,AF391494,"Stiphodon elegans isolate STIPEL NADH dehydrogenase subunit 2 gene, complete cds; mitochondrial",166766,Stiphodon elegans,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|1714605581|ref|NC_044150.1|,NC_044150,"Stiphodon tuivi isolate tui5477 mitochondrion, complete genome",2597643,Stiphodon tuivi,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|2647552085|gb|ON531196.1|,ON531196,"Gekko boehmei isolate K427 NADH dehydrogenase subunit 2 (ND2) gene, partial cds; mitochondrial",1699782,Gekko boehmei,100.0,39.157,4.64311
Query_2228399,reverse journal,gi|1952944363|dbj|AB738946.1|,AB738946,"Haemodracon trachyrhinus mitochondrial DNA, nearly complete genome, isolate: Htra1",1216929,Haemodracon trachyrhinus,100.0,39.157,4.64311
